date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-04-07T11:05:09,True
2024-04-07T11:05:09,True
2024-04-07T11:15:10,True
2024-04-07T11:15:10,True
2024-04-07T13:55:20,True
2024-04-07T13:55:20,True
2024-04-07T13:55:20,True
2024-04-07T13:55:20,True
2024-04-07T16:19:57,True
2024-04-07T16:19:57,True
2024-04-07T16:29:55,True
2024-04-07T17:01:01,True
2024-04-07T17:01:01,True
2024-04-07T17:16:51,True
2024-04-07T17:21:50,True
2024-04-07T17:24:33,True
2024-04-07T19:52:46,True
2024-04-07T19:57:46,True
2024-04-07T20:02:46,True
2024-04-07T20:07:46,True
2024-04-07T20:12:46,True
2024-04-07T20:17:46,True
2024-04-07T20:22:46,True
2024-04-07T20:27:46,True
2024-04-07T20:32:46,True
2024-04-07T20:37:46,True
2024-04-07T20:42:46,True
