date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-04-07T11:05:11,True
2024-04-07T11:05:11,True
2024-04-07T11:15:12,True
2024-04-07T11:15:12,True
2024-04-07T13:55:21,True
2024-04-07T13:55:21,True
2024-04-07T13:55:21,True
2024-04-07T13:55:21,True
2024-04-07T16:19:59,True
2024-04-07T16:19:59,True
2024-04-07T16:29:56,True
2024-04-07T17:01:02,True
2024-04-07T17:01:02,True
2024-04-07T17:16:52,True
2024-04-07T17:21:52,True
2024-04-07T17:24:34,True
2024-04-07T17:31:53,True
