date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T15:28:55,True
2024-01-25T15:28:55,True
2024-01-25T15:28:55,True
2024-01-25T15:28:55,True
2024-01-25T15:38:55,True
2024-01-25T15:37:43,True
2024-01-25T15:43:55,True
2024-01-25T15:43:55,True
2024-01-25T15:48:55,True
2024-01-25T15:48:56,True
2024-01-25T15:48:56,True
2024-01-25T15:48:55,True
2024-01-25T15:58:55,True
2024-01-25T15:58:56,True
2024-01-25T15:58:56,True
2024-01-25T16:03:56,True
2024-01-25T16:03:56,True
2024-01-25T16:08:56,True
2024-01-25T16:08:56,True
2024-01-25T16:13:55,True
2024-01-25T16:18:55,True
2024-01-25T16:18:55,True
2024-01-25T16:18:55,True
2024-01-25T16:23:56,True
2024-01-25T16:23:56,True
2024-01-25T16:28:56,True
2024-01-25T16:28:56,True
2024-01-25T16:33:54,True
2024-01-25T16:38:56,True
2024-01-25T16:38:56,True
2024-01-25T16:38:56,True
2024-01-25T16:43:58,True
2024-01-25T16:43:58,True
2024-01-25T16:48:56,True
2024-01-25T16:48:56,True
2024-01-25T16:53:55,True
2024-01-25T16:53:55,True
2024-01-25T16:58:56,True
2024-01-25T16:58:56,True
2024-01-25T17:03:55,True
2024-01-25T17:03:55,True
2024-01-25T17:08:56,True
2024-01-25T17:08:56,True
2024-01-25T17:13:56,True
2024-01-25T17:18:55,True
2024-01-25T17:18:56,True
2024-01-25T17:18:56,True
2024-01-25T17:23:56,True
2024-01-25T17:23:56,True
2024-01-25T17:28:56,True
2024-01-25T17:28:56,True
2024-01-25T17:33:56,True
2024-01-25T17:38:56,True
2024-01-25T17:38:56,True
2024-01-25T17:38:56,True
2024-01-25T17:43:56,True
2024-01-25T17:43:56,True
2024-01-25T17:48:55,True
2024-01-25T17:53:56,True
2024-01-25T17:53:56,True
2024-01-25T17:53:56,True
2024-01-25T17:58:56,True
2024-01-25T18:03:53,True
2024-01-25T17:58:56,True
2024-01-25T18:08:56,True
2024-01-25T18:08:56,True
2024-01-25T18:08:56,True
2024-01-25T18:08:56,True
2024-01-25T18:18:57,True
2024-01-25T18:18:57,True
2024-01-25T18:18:57,True
2024-01-25T18:23:58,True
2024-01-25T18:23:58,True
2024-01-25T18:28:57,True
2024-01-25T18:28:57,True
2024-01-25T18:33:57,True
2024-01-25T18:33:57,True
2024-01-25T18:38:58,True
2024-01-25T18:38:58,True
2024-01-25T18:43:56,True
2024-01-25T18:48:57,True
2024-01-25T18:48:58,True
2024-01-25T18:48:58,True
2024-01-25T18:48:57,True
2024-01-25T18:58:56,True
2024-01-25T18:58:56,True
2024-01-25T18:58:56,True
2024-01-25T19:03:57,True
2024-01-25T19:03:57,True
2024-01-25T19:08:58,True
2024-01-25T19:08:58,True
2024-01-25T19:13:57,True
2024-01-25T19:13:57,True
2024-01-25T19:18:57,True
2024-01-25T19:18:57,True
2024-01-25T19:23:57,True
2024-01-25T19:23:57,True
2024-01-25T19:28:56,True
2024-01-25T19:28:56,True
2024-01-25T19:33:55,True
2024-01-25T19:38:55,True
2024-01-25T19:38:56,True
2024-01-25T19:43:57,True
2024-01-25T19:43:57,True
2024-01-25T19:43:57,True
2024-01-25T19:43:57,True
2024-01-25T19:53:56,True
2024-01-25T19:53:56,True
