date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-02-03T19:52:44,True
2024-02-03T19:52:45,True
2024-02-03T19:52:45,True
2024-02-03T19:52:44,True
2024-02-03T20:02:44,True
2024-02-03T20:02:44,True
2024-02-03T20:02:44,True
2024-02-03T20:02:44,True
2024-02-03T20:12:43,True
2024-02-03T20:12:43,True
2024-02-03T20:17:44,True
2024-02-03T20:17:44,True
2024-02-03T20:22:44,True
2024-02-03T20:22:44,True
2024-02-03T20:22:44,True
2024-02-03T20:22:44,True
2024-02-03T20:32:43,True
2024-02-03T20:32:44,True
2024-02-03T20:32:43,True
2024-02-03T20:37:44,True
2024-02-03T20:37:44,True
2024-02-03T20:42:44,True
2024-02-03T20:42:44,True
2024-02-03T20:47:43,True
2024-02-03T20:47:43,True
2024-02-03T20:52:43,True
2024-02-03T20:52:43,True
2024-02-03T20:57:43,True
2024-02-03T20:57:43,True
2024-02-03T21:02:43,True
2024-02-03T21:02:43,True
2024-02-03T21:07:43,True
2024-02-03T21:12:43,True
2024-02-03T21:12:43,True
2024-02-03T21:12:43,True
2024-02-03T21:12:43,True
2024-02-03T21:22:43,True
2024-02-03T21:22:44,True
2024-02-03T21:22:44,True
2024-02-03T21:27:44,True
2024-02-03T21:27:44,True
2024-02-03T21:32:44,True
2024-02-03T21:32:44,True
2024-02-03T21:37:43,True
2024-02-03T21:42:43,True
2024-02-03T21:42:44,True
2024-02-03T21:42:44,True
2024-02-03T21:47:44,True
2024-02-03T21:47:44,True
2024-02-03T21:52:43,True
2024-02-03T21:52:43,True
2024-02-03T21:57:44,True
2024-02-03T21:57:44,True
2024-02-03T22:02:44,True
2024-02-03T22:02:44,True
2024-02-03T22:07:44,True
2024-02-03T22:07:44,True
2024-02-03T22:12:43,True
2024-02-03T22:12:43,True
2024-02-03T22:17:44,True
2024-02-03T22:27:33,True
2024-02-03T22:27:33,True
2024-02-03T22:27:33,True
2024-02-03T22:27:33,True
2024-02-03T22:37:33,True
2024-02-03T22:37:33,True
2024-02-03T22:37:33,True
2024-02-03T22:42:33,True
2024-02-03T22:42:33,True
2024-02-03T22:47:33,True
2024-02-03T22:47:33,True
2024-02-03T22:52:33,True
2024-02-03T22:52:33,True
2024-02-03T22:57:33,True
2024-02-03T22:57:33,True
2024-02-03T23:02:33,True
2024-02-03T23:02:33,True
2024-02-03T23:07:32,True
2024-02-03T23:12:33,True
2024-02-03T23:12:33,True
2024-02-03T23:12:33,True
2024-02-03T23:12:33,True
2024-02-03T23:22:33,True
2024-02-03T23:22:33,True
2024-02-03T23:22:33,True
2024-02-03T23:22:33,True
2024-02-03T23:32:33,True
2024-02-03T23:32:33,True
2024-02-03T23:32:33,True
2024-02-03T23:32:33,True
2024-02-03T23:42:33,True
2024-02-03T23:42:33,True
2024-02-03T23:42:33,True
2024-02-03T23:47:33,True
2024-02-03T23:47:33,True
2024-02-03T23:52:33,True
2024-02-03T23:52:33,True
2024-02-03T23:57:33,True
2024-02-03T23:57:33,True
2024-02-04T00:02:33,True
2024-02-04T00:02:33,True
2024-02-04T00:07:33,True
2024-02-04T00:12:32,True
2024-02-04T00:12:33,True
2024-02-04T00:12:33,True
2024-02-04T00:17:33,True
2024-02-04T00:17:33,True
2024-02-04T00:22:32,True
2024-02-04T00:22:32,True
2024-02-04T00:27:33,True
2024-02-04T00:27:33,True
2024-02-04T00:32:33,True
2024-02-04T00:37:33,True
2024-02-04T00:37:33,True
2024-02-04T00:37:33,True
2024-02-04T00:42:33,True
2024-02-04T00:42:33,True
2024-02-04T00:47:33,True
2024-02-04T00:47:33,True
2024-02-04T00:52:33,True
2024-02-04T00:52:33,True
2024-02-04T00:57:33,True
2024-02-04T01:02:33,True
2024-02-04T01:02:33,True
2024-02-04T01:02:33,True
2024-02-04T01:02:33,True
2024-02-04T01:12:32,True
2024-02-04T01:12:32,True
2024-02-04T01:12:32,True
2024-02-04T01:17:33,True
2024-02-04T01:17:33,True
2024-02-04T01:22:33,True
2024-02-04T01:27:32,True
2024-02-04T01:27:33,True
2024-02-04T01:27:32,True
2024-02-04T01:27:33,True
2024-02-04T01:37:32,True
2024-02-04T01:37:32,True
2024-02-04T01:37:32,True
2024-02-04T01:42:33,True
2024-02-04T01:47:32,True
2024-02-04T01:47:33,True
2024-02-04T01:47:33,True
2024-02-04T01:52:33,True
2024-02-04T01:52:33,True
2024-02-04T01:57:33,True
2024-02-04T01:57:33,True
